stu_no,q1_accuracy,q1_score_pct,q1_avg_time_sec,q1_easy_accuracy,q1_medium_accuracy,q1_hard_accuracy,q1_slow_wrong_ratio,q1_fast_wrong_ratio,q1_num_topics_below_50pct,q1_weakest_topic_score,q1_topic_Algorithm_Design,q1_topic_Arrays,q1_topic_Code_Tracing,q1_topic_Conditional_Statements,q1_topic_Data_Types,q1_topic_Debugging,q1_topic_Expressions,q1_topic_Flowcharts_and_Algorithms,q1_topic_Functions,q1_topic_Input_and_Output,q1_topic_Loops,q1_topic_Nested_Loops,q1_topic_Operators,q1_topic_Strings,q1_topic_Variables_and_Identifiers,q2_accuracy,q2_score_pct,q2_avg_time_sec,q2_easy_accuracy,q2_medium_accuracy,q2_hard_accuracy,q2_slow_wrong_ratio,q2_fast_wrong_ratio,q2_num_topics_below_50pct,q2_weakest_topic_score,q2_topic_Arrays_2D,q2_topic_Classes_and_Objects,q2_topic_Complexity_Analysis,q2_topic_Debugging_Advanced,q2_topic_Exception_Handling,q2_topic_File_Handling,q2_topic_Functions,q2_topic_Inheritance,q2_topic_Loops,q2_topic_OOP_Basics,q2_topic_Pointers_and_References,q2_topic_Recursion,q2_topic_Searching_Algorithms,q2_topic_Sorting_Algorithms,q2_topic_Strings_Advanced,q3_accuracy,q3_score_pct,q3_avg_time_sec,q3_easy_accuracy,q3_medium_accuracy,q3_hard_accuracy,q3_slow_wrong_ratio,q3_fast_wrong_ratio,q3_num_topics_below_50pct,q3_weakest_topic_score,q3_topic_Abstract_Classes,q3_topic_Algorithm_Patterns,q3_topic_Code_Optimisation,q3_topic_Debugging_Complex,q3_topic_Design_Patterns,q3_topic_Dynamic_Programming,q3_topic_Graphs_Basics,q3_topic_Interfaces,q3_topic_Linked_Lists,q3_topic_OOP_Advanced,q3_topic_Polymorphism,q3_topic_Problem_Decomposition,q3_topic_Stack_and_Queue,q3_topic_Testing_Basics,q3_topic_Trees_Basics,trend_q1_q2,trend_q2_q3,trend_q1_q3,final_mark,final_grade,passed,risk_label
STU1446,0.2333,23.33,66.67,0.1,0.5,0.0,0.3667,0.0,11,0.0,0.0,0.3333,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.5,0.3333,0.5,0.3,30.0,77.73,0.2,0.4545,0.2143,0.3667,0.0,9,0.0,0.5,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.3333,0.3333,0.0,0.4667,46.67,75.43,0.6,0.4545,0.4286,0.2333,0.0,5,0.0,0.0,0.5,1.0,0.5,0.0,0.6667,0.5,1.0,0.6667,0.5,0.5,0.0,0.5,0.0,0.3333,6.670000000000002,16.67,23.340000000000003,35,D,0,High
STU1447,0.5667,56.67,46.53,0.7,0.5833,0.375,0.2667,0.0333,5,0.0,0.0,0.3333,0.0,0.5,0.5,1.0,1.0,0.0,0.6667,1.0,0.6667,1.0,0.0,0.6667,1.0,0.5,50.0,76.53,0.2,0.6364,0.5,0.2333,0.0,4,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.6667,0.6667,0.5,0.7,70.0,75.5,1.0,0.7273,0.5714,0.2,0.0,2,0.0,1.0,0.5,1.0,1.0,0.0,0.3333,0.5,1.0,0.6667,0.5,1.0,1.0,1.0,1.0,0.6667,-6.670000000000002,20.0,13.329999999999998,61,B-,1,Medium
STU1448,0.4333,43.33,48.27,0.6,0.3333,0.375,0.3333,0.0,7,0.0,0.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.6667,1.0,0.6667,1.0,0.0,0.3333,0.0,0.6,60.0,77.77,0.4,0.4545,0.7857,0.1333,0.0,5,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.3333,0.6667,1.0,0.5,50.0,73.6,0.6,0.2727,0.6429,0.2333,0.0,6,0.0,1.0,0.0,1.0,1.0,0.5,0.3333,0.0,1.0,0.3333,0.0,0.5,0.5,1.0,0.0,0.6667,16.67,-10.0,6.670000000000002,34,E,0,High
STU1449,0.4667,46.67,46.77,0.5,0.5,0.375,0.3333,0.0,8,0.0,0.0,0.3333,0.0,0.5,0.5,0.5,0.0,0.0,0.3333,0.0,0.3333,1.0,0.5,1.0,1.0,0.5333,53.33,65.57,0.6,0.3636,0.6429,0.2667,0.0,5,0.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.6667,0.6667,1.0,0.5667,56.67,73.13,0.8,0.6364,0.4286,0.2,0.0,4,0.0,0.0,0.5,0.0,0.5,0.5,0.6667,0.5,1.0,0.3333,1.0,0.5,1.0,1.0,0.0,0.6667,6.659999999999997,3.3400000000000034,10.0,62,B-,1,Medium
STU1450,0.6,60.0,53.53,1.0,0.5,0.25,0.3667,0.0,3,0.0,0.0,0.6667,0.0,1.0,0.5,0.5,1.0,0.0,0.6667,1.0,0.6667,0.5,1.0,0.6667,0.5,0.6333,63.33,70.33,0.8,0.5455,0.6429,0.2333,0.0,3,0.0,0.5,1.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.6667,0.3333,1.0,0.7,70.0,68.6,0.8,0.6364,0.7143,0.1,0.0,2,0.0,0.0,0.5,1.0,1.0,0.5,0.3333,0.5,1.0,0.6667,1.0,0.5,0.5,1.0,1.0,1.0,3.3299999999999983,6.670000000000002,10.0,62,B-,1,Medium
STU1451,0.4,40.0,51.3,0.4,0.5833,0.125,0.3,0.0,6,0.0,0.0,0.3333,0.5,0.0,0.5,0.5,1.0,1.0,0.6667,1.0,0.0,0.0,0.0,0.6667,0.5,0.4,40.0,78.47,0.2,0.3636,0.5,0.3,0.0,7,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.3333,0.6667,1.0,0.4333,43.33,83.37,0.2,0.5455,0.4286,0.2667,0.0,6,0.0,0.0,0.5,0.5,0.5,0.5,0.3333,0.0,0.0,0.3333,0.5,0.5,0.5,0.5,0.0,1.0,0.0,3.3299999999999983,3.3299999999999983,44,D+,0,High
STU1452,0.5333,53.33,42.53,0.6,0.6667,0.25,0.3667,0.0,5,0.0,0.0,0.6667,0.5,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.3333,0.5,0.0,0.6667,0.5,0.4333,43.33,77.83,0.4,0.2727,0.5714,0.2667,0.0,7,0.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333,0.6667,1.0,0.6667,66.67,66.17,0.6,0.6364,0.7143,0.1333,0.0,2,0.0,1.0,0.5,0.5,1.0,1.0,0.6667,1.0,0.0,0.6667,0.5,1.0,0.5,0.5,1.0,0.3333,-10.0,23.340000000000003,13.340000000000003,59,C+,1,Medium
STU1453,0.6,60.0,45.43,0.9,0.5,0.375,0.2667,0.0,5,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,1.0,0.3333,1.0,1.0,0.0,0.5,0.6667,1.0,0.6333,63.33,78.3,0.6,0.7273,0.5714,0.2,0.0,1,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.6667,0.6667,0.5,0.6,60.0,71.77,0.8,0.7273,0.4286,0.2,0.0,4,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.6667,0.5,1.0,0.5,0.5,0.0,1.0,3.3299999999999983,-3.3299999999999983,0.0,52,C,1,Medium
STU1454,0.3333,33.33,70.07,0.6,0.3333,0.0,0.3333,0.0,9,0.0,0.0,0.3333,0.0,0.0,0.0,0.5,1.0,1.0,0.6667,1.0,0.0,0.0,0.0,0.3333,1.0,0.4,40.0,76.47,0.4,0.3636,0.4286,0.3333,0.0,6,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.6667,0.5,0.4667,46.67,71.43,0.4,0.6364,0.3571,0.2333,0.0,6,0.0,1.0,0.5,0.0,0.5,0.0,0.6667,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.6667,6.670000000000002,6.670000000000002,13.340000000000003,54,C,1,Medium
STU1455,0.4333,43.33,59.7,0.8,0.4167,0.0,0.4667,0.0,6,0.0,0.0,0.3333,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.6667,0.5,0.5,0.6667,1.0,0.5,50.0,81.33,0.8,0.4545,0.4286,0.2667,0.0,7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.5,0.3333,0.3333,1.0,0.4667,46.67,75.43,0.6,0.4545,0.4286,0.2667,0.0,6,0.0,0.0,0.0,1.0,0.0,0.5,0.6667,0.5,1.0,0.6667,1.0,0.0,1.0,0.5,0.0,0.0,6.670000000000002,-3.3299999999999983,3.3400000000000034,43,D+,0,High
STU1456,0.3667,36.67,61.87,0.6,0.25,0.25,0.3667,0.0,9,0.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.3333,0.0,0.3333,0.0,0.5,0.3333,0.0,0.3333,33.33,76.43,0.2,0.3636,0.3571,0.3667,0.0,7,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.3333,0.0,0.5,0.3667,36.67,81.9,0.2,0.2727,0.5,0.2667,0.0,8,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.3333,0.5,0.0,1.0,0.5,0.0,0.0,-3.3400000000000034,3.3400000000000034,0.0,40,D+,0,High
STU1457,0.5333,53.33,48.03,0.7,0.5833,0.25,0.3333,0.0,3,0.0,1.0,0.6667,0.0,0.5,0.5,0.5,1.0,1.0,0.6667,1.0,0.6667,0.5,0.5,0.3333,0.0,0.6667,66.67,78.2,0.4,0.6364,0.7857,0.2,0.0,4,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,0.5,1.0,0.0,0.3333,1.0,0.5,0.5667,56.67,72.33,0.4,0.5455,0.6429,0.1667,0.0,3,0.0,1.0,0.0,1.0,1.0,0.5,0.3333,1.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.6667,13.340000000000003,-10.0,3.3400000000000034,56,C+,1,Medium
STU1458,0.6,60.0,43.9,0.8,0.5,0.5,0.2667,0.0,4,0.0,1.0,0.6667,0.5,1.0,0.5,1.0,1.0,0.0,0.6667,0.0,0.3333,0.5,1.0,0.3333,0.5,0.5667,56.67,71.83,0.2,0.7273,0.5714,0.1333,0.0,5,0.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.6667,0.0,0.6667,66.67,71.87,0.8,0.8182,0.5,0.1333,0.0,2,0.0,1.0,0.0,1.0,0.5,0.5,0.6667,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,-3.3299999999999983,10.0,6.670000000000002,69,B,1,Low
STU1459,0.3333,33.33,57.93,0.4,0.3333,0.25,0.4333,0.0,9,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.3333,0.0,1.0,0.0,0.5,0.0,1.0,0.3333,33.33,77.83,0.6,0.3636,0.2143,0.3667,0.0,7,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.3333,0.0,1.0,0.4667,46.67,77.17,0.6,0.4545,0.4286,0.2667,0.0,5,0.0,0.0,0.5,0.0,0.0,1.0,0.6667,0.5,1.0,0.0,0.5,0.0,0.5,1.0,1.0,0.6667,0.0,13.340000000000003,13.340000000000003,28,E,0,High
STU1460,0.3667,36.67,45.6,0.3,0.5833,0.125,0.3,0.0,6,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.6667,1.0,0.3333,0.5,0.0,0.0,0.5,0.5667,56.67,71.97,0.4,0.6364,0.5714,0.1667,0.0,3,0.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.6667,0.3333,0.5,0.7,70.0,68.07,0.6,0.7273,0.7143,0.1333,0.0,4,0.0,1.0,1.0,1.0,0.5,1.0,0.3333,1.0,0.0,0.6667,0.0,1.0,1.0,1.0,1.0,0.3333,20.0,13.329999999999998,33.33,62,B-,1,Medium
STU1461,0.9,90.0,39.63,1.0,1.0,0.625,0.1,0.0,0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6667,1.0,1.0,0.5,1.0,1.0,1.0,0.8,80.0,75.87,1.0,0.8182,0.7143,0.1,0.0,2,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.3333,1.0,1.0,0.7667,76.67,70.57,0.8,0.8182,0.7143,0.1333,0.0,2,0.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-10.0,-3.3299999999999983,-13.329999999999998,84,A,1,Low
STU1462,0.6333,63.33,41.4,0.7,0.5833,0.625,0.2,0.0,2,0.3333,1.0,0.6667,0.5,0.5,0.5,0.5,1.0,1.0,0.6667,1.0,0.3333,1.0,0.5,0.3333,1.0,0.6333,63.33,83.63,0.8,0.5455,0.6429,0.2667,0.0,2,0.0,0.5,0.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.6667,0.3333,0.5,0.6,60.0,71.6,0.8,0.6364,0.5,0.3,0.0,2,0.0,1.0,0.5,0.5,1.0,0.0,0.6667,0.0,1.0,0.6667,0.5,0.5,0.5,1.0,1.0,0.6667,0.0,-3.3299999999999983,-3.3299999999999983,60,B-,1,Medium
STU1463,0.2667,26.67,61.03,0.4,0.25,0.125,0.4,0.0,11,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333,0.0,0.3,30.0,80.4,0.4,0.1818,0.3571,0.3667,0.0,9,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.4,40.0,76.73,0.2,0.4545,0.4286,0.2,0.0,7,0.0,1.0,0.5,1.0,0.5,0.0,0.3333,0.5,0.0,0.6667,0.0,0.5,0.5,0.0,0.0,0.3333,3.3299999999999983,10.0,13.329999999999998,34,E,0,High
STU1464,0.5667,56.67,54.27,0.8,0.5,0.375,0.3,0.0,3,0.0,1.0,0.6667,0.0,0.5,1.0,0.5,1.0,1.0,0.3333,1.0,0.3333,0.5,0.5,0.6667,0.5,0.5667,56.67,73.2,0.4,0.3636,0.7857,0.1333,0.0,5,0.0,0.5,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.3333,0.3333,0.0,0.4333,43.33,81.0,0.0,0.6364,0.4286,0.2333,0.0,6,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.5,0.0,0.6667,0.0,0.5,0.5,0.0,1.0,0.3333,0.0,-13.340000000000003,-13.340000000000003,63,B-,1,Medium
STU1465,0.9,90.0,41.6,1.0,1.0,0.625,0.1,0.0,0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.6667,1.0,1.0,1.0,1.0,1.0,1.0,0.7333,73.33,65.97,0.8,0.6364,0.7857,0.1667,0.0,1,0.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.6667,0.5,0.5,50.0,81.67,0.6,0.5455,0.4286,0.2667,0.0,6,0.0,1.0,1.0,0.0,0.5,0.0,0.6667,1.0,0.0,1.0,0.0,0.5,1.0,0.5,0.0,0.0,-16.67,-23.33,-40.0,73,B+,1,Low
STU1466,0.9,90.0,36.47,1.0,0.9167,0.75,0.0667,0.0,0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6667,0.5,1.0,1.0,1.0,0.9,90.0,66.2,0.6,0.9091,1.0,0.0333,0.0,1,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.7333,73.33,72.7,0.8,0.4545,0.9286,0.1333,0.0,2,0.0,1.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,-16.67,-16.67,80,A,1,Low
STU1467,0.5667,56.67,44.13,0.8,0.6667,0.125,0.3,0.0,6,0.0,0.0,0.3333,0.0,1.0,1.0,1.0,1.0,0.0,0.3333,1.0,0.6667,0.0,0.5,0.6667,1.0,0.4667,46.67,68.6,0.4,0.5455,0.4286,0.2667,0.0,5,0.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.6667,0.3333,0.0,0.5,50.0,75.97,0.6,0.4545,0.5,0.2667,0.0,3,0.0,1.0,0.5,0.0,0.5,0.5,0.6667,0.5,1.0,0.6667,0.5,0.5,0.0,0.0,1.0,0.6667,-10.0,3.3299999999999983,-6.670000000000002,61,B-,1,Medium
STU1468,0.6667,66.67,42.07,0.7,0.6667,0.625,0.2667,0.0,3,0.0,0.0,1.0,0.5,0.5,0.0,0.5,1.0,1.0,0.6667,1.0,0.6667,1.0,1.0,0.3333,1.0,0.7333,73.33,76.63,0.4,0.7273,0.8571,0.1667,0.0,2,0.0,0.5,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,0.8333,83.33,69.23,0.6,0.9091,0.8571,0.0667,0.0,0,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,6.659999999999997,10.0,16.659999999999997,74,B+,1,Low
STU1469,0.7333,73.33,43.0,0.9,0.6667,0.625,0.2333,0.0,3,0.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.3333,1.0,0.6667,0.0,1.0,1.0,1.0,0.4667,46.67,77.37,0.6,0.5455,0.3571,0.3333,0.0,6,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.5,1.0,0.5,0.0,1.0,0.3333,0.3333,0.0,0.6333,63.33,74.6,0.8,0.7273,0.5,0.2667,0.0,3,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.5,1.0,0.6667,-26.659999999999997,16.659999999999997,-10.0,63,B-,1,Medium
STU1470,0.4333,43.33,55.43,0.6,0.5,0.125,0.4,0.0,6,0.0,0.0,0.3333,0.5,0.5,0.5,0.0,1.0,1.0,0.3333,1.0,0.0,0.5,0.0,0.6667,1.0,0.4,40.0,74.5,0.2,0.5455,0.3571,0.3,0.0,6,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.6667,66.67,74.2,0.6,0.7273,0.6429,0.2,0.0,3,0.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.6667,1.0,1.0,1.0,0.5,1.0,0.3333,-3.3299999999999983,26.67,23.340000000000003,57,C+,1,Medium
STU1471,0.8333,83.33,40.73,0.9,0.9167,0.625,0.1333,0.0,0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6667,0.5,1.0,0.6667,1.0,0.6667,66.67,68.93,0.6,0.6364,0.7143,0.1667,0.0,4,0.0,1.0,0.5,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.3333,1.0,0.7,70.0,64.87,0.6,0.7273,0.7143,0.1667,0.0,3,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.3333,0.0,1.0,1.0,0.5,1.0,0.0,-16.659999999999997,3.3299999999999983,-13.329999999999998,71,B+,1,Low
STU1472,0.7667,76.67,43.37,1.0,0.75,0.5,0.2,0.0,1,0.3333,1.0,0.6667,0.5,1.0,1.0,0.5,1.0,1.0,0.3333,1.0,0.6667,1.0,1.0,0.6667,1.0,0.6,60.0,72.03,0.4,0.6364,0.6429,0.1667,0.0,4,0.0,1.0,0.5,0.5,0.5,0.0,1.0,0.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.7667,76.67,75.3,1.0,0.5455,0.8571,0.0667,0.0,1,0.0,1.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6667,-16.67,16.67,0.0,68,B,1,Low
STU1473,0.8667,86.67,40.9,1.0,0.75,0.875,0.1333,0.0,0,0.5,1.0,0.6667,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6667,1.0,0.5,1.0,1.0,0.8333,83.33,74.07,0.8,0.8182,0.8571,0.0667,0.0,2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.6667,1.0,0.9333,93.33,70.4,1.0,0.8182,1.0,0.0667,0.0,0,0.6667,1.0,1.0,1.0,1.0,1.0,0.6667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6667,-3.3400000000000034,10.0,6.659999999999997,77,A-,1,Low
STU1474,0.3667,36.67,55.53,0.5,0.5,0.0,0.4,0.0,8,0.0,0.0,0.3333,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.3333,0.5,1.0,0.6667,0.5,0.3,30.0,78.63,0.0,0.4545,0.2857,0.3333,0.0,8,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.3333,0.0,0.0,0.3667,36.67,69.83,0.6,0.2727,0.3571,0.3,0.0,8,0.0,0.0,0.5,0.0,0.5,1.0,0.3333,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.3333,-6.670000000000002,6.670000000000002,0.0,44,D+,0,High
STU1475,0.9,90.0,39.63,1.0,1.0,0.625,0.1,0.0,1,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6667,1.0,1.0,1.0,1.0,1.0,1.0,0.6667,66.67,76.03,0.8,0.9091,0.4286,0.2,0.0,3,0.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6667,0.0,0.8,80.0,75.8,1.0,0.6364,0.8571,0.1,0.0,1,0.0,1.0,1.0,1.0,1.0,0.5,0.6667,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-23.33,13.329999999999998,-10.0,77,A-,1,Low
STU1476,0.4333,43.33,61.27,0.7,0.25,0.375,0.3667,0.0,7,0.0,0.0,0.6667,0.0,0.5,1.0,0.0,0.0,0.0,0.3333,1.0,0.6667,0.5,0.5,0.6667,0.0,0.3,30.0,70.43,0.4,0.2727,0.2857,0.4,0.0,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.5,0.6667,0.0,0.0,0.4667,46.67,76.33,0.6,0.4545,0.4286,0.2667,0.0,5,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.3333,0.5,0.5,1.0,0.5,0.0,1.0,-13.329999999999998,16.67,3.3400000000000034,46,C-,0,High
STU1477,0.7333,73.33,42.03,0.6,0.75,0.875,0.1333,0.0,3,0.0,0.0,0.3333,1.0,0.5,0.5,1.0,0.0,1.0,0.6667,1.0,1.0,1.0,1.0,1.0,0.5,0.8,80.0,69.47,0.8,0.7273,0.8571,0.1333,0.0,1,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.6667,1.0,0.5,0.7,70.0,78.77,0.6,0.7273,0.7143,0.1333,0.0,2,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.6667,0.5,1.0,0.5,1.0,0.0,0.6667,6.670000000000002,-10.0,-3.3299999999999983,66,B,1,Low
STU1478,0.8,80.0,42.97,0.8,0.8333,0.75,0.1667,0.0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6667,1.0,0.5,0.3333,0.5,0.7,70.0,72.03,1.0,0.5455,0.7143,0.1,0.0,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,1.0,0.6667,0.5,0.7667,76.67,73.63,0.8,0.9091,0.6429,0.1,0.0,2,0.0,0.0,1.0,1.0,0.5,0.5,0.6667,1.0,1.0,0.3333,0.5,1.0,1.0,1.0,1.0,1.0,-10.0,6.670000000000002,-3.3299999999999983,75,A-,1,Low
STU1479,0.4333,43.33,60.47,0.7,0.3333,0.25,0.3667,0.0,8,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.3333,1.0,0.3333,0.0,0.5,0.3333,0.5,0.3,30.0,75.9,0.2,0.1818,0.4286,0.3667,0.0,8,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.5,0.5667,56.67,66.7,0.4,0.7273,0.5,0.2333,0.0,4,0.0,0.0,0.5,1.0,0.0,0.0,0.3333,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,-13.329999999999998,26.67,13.340000000000003,53,C,1,Medium
STU1480,0.4,40.0,46.73,0.5,0.3333,0.375,0.4333,0.0,9,0.0,0.0,0.3333,0.5,0.0,1.0,0.0,0.0,1.0,0.3333,0.0,1.0,0.0,0.5,0.3333,0.5,0.3,30.0,79.57,0.4,0.3636,0.2143,0.2667,0.0,8,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.3333,0.0,0.0,0.4667,46.67,69.93,0.6,0.3636,0.5,0.2333,0.0,5,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.6667,0.5,0.5,1.0,0.0,1.0,0.0,-10.0,16.67,6.670000000000002,49,C-,0,High
STU1481,0.5667,56.67,43.9,0.8,0.4167,0.5,0.3333,0.0,6,0.0,0.0,0.3333,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.6667,0.0,1.0,1.0,0.0,0.5,50.0,78.3,0.4,0.4545,0.5714,0.2,0.0,6,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.3333,1.0,0.5,50.0,75.0,0.4,0.3636,0.6429,0.2667,0.0,5,0.0,1.0,0.5,0.5,0.0,1.0,0.6667,0.5,0.0,0.3333,1.0,0.5,0.0,0.5,0.0,0.6667,-6.670000000000002,0.0,-6.670000000000002,58,C+,1,Medium
STU1482,0.2333,23.33,64.67,0.4,0.25,0.0,0.4667,0.0,11,0.0,0.0,0.3333,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6667,0.0,0.4667,46.67,77.07,1.0,0.5455,0.2143,0.3333,0.0,3,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.3333,0.0,0.5,0.4333,43.33,77.13,0.2,0.8182,0.2143,0.3333,0.0,6,0.0,0.0,0.5,0.5,0.5,0.0,0.3333,1.0,1.0,0.3333,0.0,0.5,0.5,0.0,1.0,0.6667,23.340000000000003,-3.3400000000000034,20.0,40,D+,0,High
