stu_no,q1_accuracy,q1_score_pct,q1_avg_time_sec,q1_easy_accuracy,q1_medium_accuracy,q1_hard_accuracy,q1_slow_wrong_ratio,q1_fast_wrong_ratio,q1_num_topics_below_50pct,q1_weakest_topic_score,q1_topic_Algorithm_Design,q1_topic_Arrays,q1_topic_Code_Tracing,q1_topic_Conditional_Statements,q1_topic_Data_Types,q1_topic_Debugging,q1_topic_Expressions,q1_topic_Flowcharts_and_Algorithms,q1_topic_Functions,q1_topic_Input_and_Output,q1_topic_Loops,q1_topic_Nested_Loops,q1_topic_Operators,q1_topic_Strings,q1_topic_Variables_and_Identifiers,final_mark,final_grade,passed,risk_label
STU1315,0.7333,73.33,47.7,1.0,0.6667,0.5,0.1667,0.0,2,0.0,0.0,0.6667,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333,0.5,72,B+,1,Low
STU1316,0.5667,56.67,45.4,0.6,0.6667,0.375,0.3,0.0,5,0.0,1.0,0.6667,0.0,0.5,0.5,0.0,0.0,1.0,0.3333,1.0,0.3333,1.0,1.0,1.0,0.5,55,C+,1,Medium
STU1317,0.6333,63.33,46.4,0.7,0.75,0.375,0.2667,0.0,5,0.0,0.0,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.3333,0.0,1.0,1.0,1.0,0.6667,0.5,65,B,1,Low
STU1318,0.4667,46.67,46.87,0.8,0.4167,0.125,0.4333,0.0,7,0.0,0.0,0.6667,0.0,1.0,1.0,0.5,0.0,0.0,0.6667,1.0,0.3333,0.5,0.5,0.3333,0.0,51,C,1,Medium
STU1319,0.4333,43.33,50.77,0.7,0.4167,0.125,0.4333,0.0,7,0.0,0.0,0.6667,0.0,0.5,1.0,0.0,1.0,0.0,0.6667,0.0,0.6667,0.0,0.5,0.6667,0.0,63,B-,1,Medium
STU1320,0.4667,46.67,45.8,0.7,0.5833,0.0,0.4333,0.0,7,0.0,0.0,0.6667,0.0,1.0,1.0,0.5,1.0,0.0,0.3333,1.0,0.3333,0.5,0.5,0.3333,0.0,46,C-,0,High
STU1321,0.2,20.0,74.1,0.3,0.1667,0.125,0.4,0.0,12,0.0,1.0,0.3333,0.0,0.0,0.0,0.5,0.0,0.0,0.3333,0.0,0.3333,0.0,0.5,0.0,0.0,41,D+,0,High
STU1322,0.6667,66.67,44.17,0.9,0.5,0.625,0.3,0.0,2,0.3333,1.0,0.3333,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.3333,0.5,0.5,0.6667,1.0,64,B-,1,Medium
STU1323,0.3667,36.67,59.0,0.4,0.5,0.125,0.4,0.0,9,0.0,0.0,0.6667,0.0,0.0,1.0,0.0,0.0,0.0,0.3333,1.0,0.6667,0.0,0.5,0.3333,0.5,54,C,1,Medium
STU1324,0.4667,46.67,49.6,0.6,0.5,0.25,0.3,0.0,7,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.3333,1.0,0.6667,1.0,0.5,1.0,0.0,42,D+,0,High
STU1325,0.6667,66.67,45.5,1.0,0.75,0.125,0.3,0.0,3,0.0,0.0,0.6667,0.5,1.0,1.0,0.0,1.0,0.0,0.6667,1.0,0.6667,0.5,1.0,0.6667,1.0,64,B-,1,Medium
STU1326,0.9333,93.33,41.9,1.0,0.9167,0.875,0.0333,0.0,0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6667,1.0,78,A-,1,Low
STU1327,0.6667,66.67,43.27,0.9,0.75,0.25,0.3,0.0,2,0.0,1.0,0.6667,0.5,1.0,1.0,0.5,1.0,1.0,0.6667,1.0,0.3333,0.0,1.0,0.6667,0.5,65,B,1,Low
STU1328,0.4333,43.33,47.47,0.6,0.3333,0.375,0.3667,0.0,7,0.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.3333,0.0,0.6667,0.0,0.5,0.6667,0.5,52,C,1,Medium
STU1329,0.6,60.0,42.8,0.9,0.5833,0.25,0.3,0.0,3,0.0,0.0,0.3333,0.5,0.5,0.5,1.0,1.0,1.0,0.6667,1.0,0.3333,0.5,1.0,0.6667,0.5,51,C,1,Medium
STU1330,0.9667,96.67,40.77,1.0,1.0,0.875,0.0333,0.0,0,0.6667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6667,1.0,95,A+,1,Low
STU1331,0.8333,83.33,45.23,1.0,0.75,0.75,0.1333,0.0,1,0.3333,1.0,0.6667,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.3333,1.0,1.0,0.6667,1.0,85,A+,1,Low
STU1332,0.7667,76.67,47.07,0.9,0.8333,0.5,0.2,0.0,2,0.0,1.0,0.6667,1.0,1.0,1.0,0.5,1.0,1.0,0.3333,0.0,1.0,0.5,1.0,0.6667,1.0,85,A+,1,Low
STU1333,0.2667,26.67,55.9,0.3,0.3333,0.125,0.4,0.0,9,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.3333,0.0,0.0,0.6667,0.0,40,D+,0,High
STU1334,0.6667,66.67,42.8,0.8,0.75,0.375,0.2667,0.0,3,0.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.3333,0.5,0.5,0.6667,0.0,66,B,1,Low
STU1335,0.9333,93.33,38.13,1.0,0.9167,0.875,0.0667,0.0,1,0.0,1.0,0.6667,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,89,A+,1,Low
STU1336,0.5,50.0,52.37,0.7,0.4167,0.375,0.3333,0.0,7,0.0,0.0,0.6667,0.0,0.0,1.0,0.0,0.0,1.0,0.3333,1.0,1.0,0.5,1.0,0.3333,0.5,41,D+,0,High
STU1337,0.5,50.0,46.83,0.6,0.5833,0.25,0.3,0.0,6,0.0,0.0,0.6667,0.5,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.3333,0.0,1.0,0.3333,1.0,53,C,1,Medium
STU1338,0.4667,46.67,45.1,0.8,0.3333,0.25,0.4,0.0,7,0.0,0.0,0.3333,0.0,0.5,1.0,0.0,1.0,0.0,0.3333,1.0,0.3333,0.5,1.0,0.6667,0.5,33,E,0,High
STU1339,0.7333,73.33,42.23,0.9,0.75,0.5,0.2333,0.0,3,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6667,1.0,0.3333,0.0,0.5,1.0,1.0,85,A+,1,Low
STU1340,0.6333,63.33,42.33,0.7,0.4167,0.875,0.2333,0.0,3,0.0,1.0,0.6667,1.0,1.0,0.5,0.5,1.0,1.0,0.6667,0.0,1.0,0.5,0.0,0.3333,0.5,68,B,1,Low
STU1341,0.8333,83.33,39.93,1.0,0.9167,0.5,0.1667,0.0,1,0.0,0.0,0.6667,1.0,1.0,1.0,0.5,1.0,1.0,0.6667,1.0,1.0,0.5,1.0,1.0,1.0,82,A,1,Low
STU1342,0.8,80.0,41.93,0.9,0.75,0.75,0.1333,0.0,2,0.0,0.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.6667,0.0,1.0,1.0,1.0,1.0,1.0,70,B+,1,Low
STU1343,0.6667,66.67,45.27,0.9,0.5833,0.5,0.2333,0.0,3,0.0,0.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.6667,1.0,1.0,0.0,1.0,0.6667,0.5,72,B+,1,Low
STU1344,0.8333,83.33,39.4,1.0,1.0,0.375,0.1333,0.0,1,0.0,0.0,0.6667,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6667,1.0,1.0,1.0,1.0,78,A-,1,Low
STU1345,0.4333,43.33,49.67,0.5,0.4167,0.375,0.3,0.0,6,0.0,1.0,0.3333,0.5,0.5,0.5,0.0,0.0,1.0,0.3333,1.0,0.3333,0.5,1.0,0.0,0.5,46,C-,0,High
STU1346,0.5667,56.67,46.1,0.8,0.6667,0.125,0.3,0.0,4,0.0,0.0,0.3333,0.5,0.5,0.5,0.5,1.0,1.0,0.6667,0.0,1.0,0.5,1.0,0.3333,0.5,54,C,1,Medium
STU1347,0.7333,73.33,43.53,0.8,0.75,0.625,0.1667,0.0,4,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.3333,1.0,0.5,1.0,0.5,65,B,1,Low
STU1348,0.7,70.0,41.8,0.7,0.75,0.625,0.1667,0.0,3,0.0,1.0,0.3333,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.0,0.6667,1.0,1.0,0.6667,1.0,79,A-,1,Low
STU1349,0.6,60.0,41.67,0.9,0.5,0.375,0.4,0.0,3,0.0,0.0,0.6667,0.5,1.0,0.5,0.5,1.0,1.0,0.6667,0.0,0.6667,0.0,0.5,0.6667,1.0,60,B-,1,Medium
STU1350,0.9333,93.33,38.8,1.0,0.9167,0.875,0.0667,0.0,0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6667,1.0,86,A+,1,Low
STU1351,0.4667,46.67,58.7,0.7,0.5,0.125,0.4333,0.0,8,0.0,0.0,0.3333,0.0,1.0,0.5,0.0,1.0,0.0,0.3333,1.0,1.0,0.0,1.0,0.0,1.0,50,C,1,Medium
STU1352,0.5,50.0,43.93,0.6,0.5,0.375,0.3333,0.0,4,0.0,1.0,0.6667,1.0,0.5,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.3333,1.0,43,D+,0,High
STU1353,0.5333,53.33,43.67,0.5,0.5833,0.5,0.3,0.0,8,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333,1.0,57,C+,1,Medium
STU1354,0.5,50.0,46.93,0.8,0.3333,0.375,0.3,0.0,6,0.0,1.0,0.3333,0.0,0.0,0.5,0.0,1.0,0.0,0.6667,1.0,1.0,0.5,0.5,0.3333,1.0,53,C,1,Medium
STU1355,0.6667,66.67,43.57,0.6,0.8333,0.5,0.2333,0.0,2,0.0,1.0,0.6667,1.0,1.0,0.0,0.5,0.0,1.0,0.6667,1.0,1.0,0.5,0.5,0.6667,0.5,54,C,1,Medium
STU1356,0.2333,23.33,56.5,0.3,0.25,0.125,0.5,0.0,12,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.3333,1.0,0.3333,0.0,0.0,0.3333,0.0,38,D,0,High
STU1357,0.3667,36.67,55.33,0.4,0.5,0.125,0.3667,0.0,7,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,1.0,0.6667,0.0,0.0,0.5,0.5,0.3333,0.5,37,D,0,High
STU1358,0.3333,33.33,60.2,0.6,0.0833,0.375,0.4667,0.0,8,0.0,1.0,0.3333,0.0,0.5,0.5,0.5,0.0,0.0,0.3333,1.0,0.3333,0.5,0.0,0.0,0.5,36,D,0,High
STU1359,0.5,50.0,47.9,0.6,0.5833,0.25,0.3,0.0,6,0.0,0.0,0.3333,0.5,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.6667,0.0,0.0,0.6667,0.5,44,D+,0,High
STU1360,0.2,20.0,60.33,0.3,0.1667,0.125,0.4667,0.0,11,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.3333,0.0,0.3333,0.0,0.0,0.0,0.5,34,E,0,High
STU1361,0.5667,56.67,46.4,0.7,0.5833,0.375,0.3,0.0,4,0.0,0.0,0.6667,0.5,0.5,0.5,0.5,1.0,0.0,0.3333,1.0,0.6667,0.5,1.0,0.3333,1.0,65,B,1,Low
STU1362,0.7333,73.33,43.77,0.9,0.6667,0.625,0.2333,0.0,2,0.0,0.0,0.6667,1.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.6667,0.5,1.0,0.6667,1.0,79,A-,1,Low
STU1363,0.3333,33.33,58.27,0.5,0.3333,0.125,0.4,0.0,9,0.0,0.0,0.6667,0.0,0.5,0.0,1.0,0.0,1.0,0.3333,1.0,0.0,0.0,0.0,0.6667,0.0,48,C-,0,High
STU1364,0.3667,36.67,49.4,0.2,0.5,0.375,0.3,0.0,9,0.0,0.0,0.6667,1.0,0.5,0.5,0.0,1.0,0.0,0.3333,0.0,0.3333,0.0,0.0,0.3333,0.5,33,E,0,High
STU1365,0.5667,56.67,43.3,0.7,0.6667,0.25,0.3333,0.0,5,0.0,0.0,0.3333,0.5,0.5,0.5,0.0,0.0,1.0,0.6667,1.0,0.3333,1.0,1.0,1.0,0.5,64,B-,1,Medium
STU1366,0.7,70.0,40.93,0.7,0.75,0.625,0.2,0.0,3,0.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.6667,0.0,0.3333,1.0,1.0,0.6667,1.0,66,B,1,Low
STU1367,0.4667,46.67,55.73,0.7,0.5833,0.0,0.3667,0.0,6,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.6667,1.0,0.6667,0.0,0.5,0.3333,0.0,48,C-,0,High
STU1368,0.7667,76.67,41.2,0.7,0.75,0.875,0.1333,0.0,2,0.0,1.0,0.3333,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6667,0.5,66,B,1,Low
STU1369,0.4667,46.67,46.13,0.5,0.5,0.375,0.3333,0.0,8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333,1.0,0.3333,1.0,0.5,0.6667,1.0,25,E,0,High
STU1370,0.3,30.0,65.13,0.2,0.5833,0.0,0.3667,0.0,9,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.3333,0.0,0.6667,0.0,0.5,0.3333,0.5,33,E,0,High
STU1371,0.5667,56.67,43.93,0.9,0.4167,0.375,0.3333,0.0,5,0.0,0.0,0.3333,1.0,1.0,0.5,0.5,1.0,0.0,0.3333,0.0,0.6667,0.5,1.0,0.6667,0.5,54,C,1,Medium
STU1372,0.5,50.0,58.93,0.8,0.3333,0.375,0.3667,0.0,5,0.0,0.0,0.3333,0.0,0.5,0.5,0.5,1.0,1.0,0.3333,1.0,0.3333,1.0,0.5,0.6667,0.5,55,C+,1,Medium
STU1373,0.9,90.0,40.8,1.0,1.0,0.625,0.1,0.0,0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6667,0.5,1.0,1.0,1.0,78,A-,1,Low
STU1374,0.3,30.0,54.33,0.5,0.3333,0.0,0.4333,0.0,9,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.6667,1.0,0.3333,0.5,0.0,0.0,0.0,42,D+,0,High
STU1375,0.4,40.0,57.8,0.6,0.5,0.0,0.4333,0.0,10,0.0,0.0,0.3333,0.0,1.0,0.5,0.5,0.0,0.0,0.3333,0.0,0.3333,0.0,1.0,0.3333,1.0,35,D,0,High
STU1376,0.2,20.0,66.37,0.5,0.0833,0.0,0.5,0.0,12,0.0,0.0,0.3333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.3333,0.0,0.0,0.3333,0.5,34,E,0,High
STU1377,0.7667,76.67,38.9,0.7,0.75,0.875,0.1333,0.0,1,0.3333,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.6667,1.0,0.3333,0.5,1.0,0.6667,1.0,62,B-,1,Medium
STU1378,0.7,70.0,44.07,0.7,0.8333,0.5,0.2,0.0333,3,0.0,0.0,0.3333,0.0,0.5,1.0,0.5,1.0,1.0,0.6667,1.0,1.0,1.0,1.0,0.6667,1.0,79,A-,1,Low
STU1379,0.7667,76.67,42.87,0.9,0.8333,0.5,0.2,0.0,2,0.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.3333,0.5,1.0,0.6667,1.0,67,B,1,Low
STU1380,0.7,70.0,42.27,0.8,0.6667,0.625,0.2,0.0,3,0.0,0.0,0.6667,0.5,1.0,0.5,1.0,1.0,0.0,0.3333,1.0,1.0,1.0,0.5,0.6667,1.0,72,B+,1,Low
STU1381,0.8333,83.33,41.63,1.0,0.8333,0.625,0.1667,0.0,1,0.3333,1.0,0.3333,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6667,1.0,0.5,1.0,1.0,89,A+,1,Low
STU1382,0.7,70.0,41.67,0.9,0.8333,0.25,0.3,0.0,2,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.3333,1.0,0.6667,0.5,1.0,0.6667,0.5,71,B+,1,Low
STU1383,0.6333,63.33,47.6,0.9,0.6667,0.25,0.2667,0.0,3,0.0,1.0,0.6667,0.0,0.5,1.0,0.5,1.0,1.0,0.3333,1.0,1.0,0.5,0.0,0.6667,1.0,67,B,1,Low
STU1384,0.6667,66.67,41.4,1.0,0.5,0.5,0.2667,0.0,2,0.3333,1.0,0.3333,0.5,1.0,0.5,1.0,1.0,1.0,0.6667,1.0,0.3333,1.0,0.5,0.6667,0.5,65,B,1,Low
STU1385,0.6667,66.67,43.93,0.8,0.5833,0.625,0.2,0.0,1,0.3333,1.0,0.6667,0.5,1.0,0.5,0.5,1.0,1.0,0.6667,1.0,0.6667,0.5,0.5,0.3333,1.0,70,B+,1,Low
STU1386,0.6667,66.67,45.0,1.0,0.5,0.5,0.2667,0.0,4,0.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.3333,0.0,0.5,0.3333,1.0,73,B+,1,Low
STU1387,0.9333,93.33,38.03,1.0,1.0,0.75,0.0667,0.0,1,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100,A+,1,Low
STU1388,0.7333,73.33,43.93,0.8,0.75,0.625,0.1667,0.0,1,0.0,1.0,0.6667,1.0,0.5,1.0,0.0,1.0,1.0,0.6667,1.0,0.6667,1.0,0.5,0.6667,1.0,79,A-,1,Low
STU1389,0.2,20.0,62.93,0.3,0.1667,0.125,0.5,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6667,1.0,0.0,0.0,0.0,0.6667,0.0,38,D,0,High
STU1390,0.7333,73.33,42.03,0.7,0.75,0.75,0.1667,0.0,3,0.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,73,B+,1,Low
STU1391,0.7667,76.67,43.6,0.9,0.8333,0.5,0.2,0.0,2,0.0,1.0,0.6667,0.0,1.0,1.0,0.5,1.0,1.0,0.3333,1.0,1.0,0.5,1.0,1.0,1.0,76,A-,1,Low
STU1392,0.3333,33.33,62.1,0.7,0.25,0.0,0.4667,0.0,9,0.0,0.0,0.6667,0.0,0.5,0.5,0.0,0.0,0.0,0.3333,1.0,0.3333,0.0,0.5,0.3333,0.5,40,D+,0,High
STU1393,0.6333,63.33,45.37,0.6,0.8333,0.375,0.2333,0.0,2,0.0,1.0,0.6667,0.0,0.5,0.5,0.5,1.0,1.0,0.6667,0.0,0.6667,0.5,1.0,1.0,0.5,66,B,1,Low
STU1394,0.8,80.0,39.57,0.9,0.75,0.75,0.1333,0.0,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333,1.0,0.6667,1.0,0.5,1.0,0.5,56,C+,1,Medium
STU1395,0.8667,86.67,41.73,1.0,1.0,0.5,0.1333,0.0,0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6667,1.0,0.6667,0.5,1.0,1.0,1.0,84,A,1,Low
STU1396,0.6333,63.33,45.7,0.9,0.6667,0.25,0.3333,0.0,3,0.0,1.0,0.3333,0.5,1.0,0.5,0.5,1.0,0.0,0.6667,1.0,1.0,0.0,0.5,0.6667,1.0,54,C,1,Medium
STU1397,0.5,50.0,49.67,0.5,0.6667,0.25,0.2667,0.0,5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.5,0.0,0.6667,1.0,35,D,0,High
STU1398,0.8,80.0,37.2,0.7,0.8333,0.875,0.1,0.0333,2,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.3333,1.0,1.0,1.0,1.0,0.6667,0.5,77,A-,1,Low
STU1399,0.8333,83.33,41.43,1.0,0.8333,0.625,0.1333,0.0,0,0.5,1.0,0.6667,0.5,1.0,1.0,0.5,1.0,1.0,0.6667,1.0,1.0,0.5,1.0,1.0,1.0,88,A+,1,Low
STU1400,0.2,20.0,71.3,0.3,0.25,0.0,0.4,0.0,12,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.0,45,C-,0,High
STU1401,0.4,40.0,52.83,0.7,0.4167,0.0,0.4667,0.0,8,0.0,0.0,0.3333,0.0,0.5,0.0,0.0,1.0,1.0,0.6667,0.0,0.3333,0.5,0.5,0.3333,1.0,20,E,0,High
STU1402,0.2667,26.67,69.3,0.5,0.1667,0.125,0.5,0.0,10,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.6667,0.0,0.6667,0.0,0.0,0.3333,0.5,46,C-,0,High
STU1403,0.3,30.0,57.87,0.5,0.1667,0.25,0.3333,0.0,9,0.0,1.0,0.3333,0.5,0.0,0.5,0.0,1.0,0.0,0.3333,0.0,0.0,0.5,0.0,0.3333,0.5,42,D+,0,High
STU1404,0.7,70.0,41.6,0.8,0.6667,0.625,0.2333,0.0,2,0.3333,1.0,0.3333,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.3333,0.5,0.5,1.0,1.0,72,B+,1,Low
STU1405,0.8667,86.67,43.57,1.0,0.8333,0.75,0.1,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6667,1.0,1.0,0.6667,1.0,93,A+,1,Low
STU1406,0.4333,43.33,47.73,0.6,0.5,0.125,0.3333,0.0,7,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.3333,0.0,0.6667,1.0,1.0,0.0,1.0,48,C-,0,High
STU1407,0.8333,83.33,41.5,1.0,0.8333,0.625,0.1667,0.0,2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333,1.0,1.0,1.0,1.0,0.6667,1.0,65,B,1,Low
STU1408,0.5,50.0,45.0,0.6,0.5,0.375,0.2667,0.0,6,0.0,1.0,0.3333,0.5,0.5,0.0,0.5,1.0,0.0,0.3333,1.0,0.3333,1.0,0.0,0.6667,1.0,61,B-,1,Medium
STU1409,0.6,60.0,43.3,0.6,0.6667,0.5,0.2333,0.0,3,0.0,1.0,0.0,0.5,1.0,0.5,0.5,1.0,1.0,0.6667,0.0,0.6667,0.5,1.0,0.3333,1.0,43,D+,0,High
STU1410,0.6,60.0,45.63,0.8,0.5833,0.375,0.3,0.0,3,0.0,1.0,0.6667,0.0,0.5,0.0,0.5,1.0,1.0,0.6667,1.0,1.0,0.5,0.5,0.3333,1.0,57,C+,1,Medium
STU1411,0.4,40.0,57.43,0.4,0.5,0.25,0.3667,0.0,9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6667,0.0,0.0,0.0,1.0,0.3333,1.0,41,D+,0,High
STU1412,0.4667,46.67,51.53,0.8,0.4167,0.125,0.4,0.0,7,0.0,0.0,0.3333,0.0,1.0,0.5,0.0,1.0,0.0,0.6667,1.0,0.3333,0.0,0.5,1.0,0.5,53,C,1,Medium
STU1413,0.6333,63.33,42.3,0.9,0.4167,0.625,0.3333,0.0,3,0.0,1.0,0.6667,1.0,0.5,0.5,1.0,1.0,0.0,0.6667,1.0,1.0,0.0,0.5,0.3333,0.5,72,B+,1,Low
STU1414,0.4667,46.67,45.7,0.6,0.5833,0.125,0.4,0.0,5,0.0,0.0,0.6667,0.5,0.5,1.0,0.5,0.0,1.0,0.6667,1.0,0.3333,0.0,0.5,0.0,0.5,59,C+,1,Medium
STU1415,0.9333,93.33,34.8,1.0,0.9167,0.875,0.0667,0.0,0,0.5,1.0,0.6667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,78,A-,1,Low
STU1416,0.6667,66.67,44.83,0.7,0.9167,0.25,0.2333,0.0,1,0.3333,1.0,0.6667,0.5,1.0,0.5,0.5,1.0,1.0,0.6667,1.0,0.3333,0.5,1.0,0.6667,0.5,69,B,1,Low
STU1417,0.8,80.0,42.8,1.0,0.75,0.625,0.1667,0.0,3,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6667,1.0,1.0,1.0,1.0,1.0,1.0,80,A,1,Low
STU1418,0.8,80.0,43.7,1.0,0.75,0.625,0.2,0.0,0,0.5,1.0,0.6667,0.5,1.0,0.5,0.5,1.0,1.0,0.6667,1.0,1.0,1.0,0.5,1.0,1.0,72,B+,1,Low
STU1419,0.3,30.0,57.27,0.3,0.3333,0.25,0.3667,0.0,10,0.0,0.0,0.3333,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.3333,0.0,0.0,1.0,0.0,40,D+,0,High
STU1420,0.4,40.0,57.03,0.9,0.25,0.0,0.5,0.0,7,0.0,0.0,0.3333,0.5,0.5,0.5,0.0,1.0,1.0,0.3333,1.0,0.6667,0.0,0.0,0.3333,0.5,45,C-,0,High
STU1421,0.7,70.0,44.03,0.7,0.75,0.625,0.1667,0.0,3,0.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.6667,1.0,0.6667,1.0,1.0,0.3333,0.0,62,B-,1,Medium
STU1422,0.4333,43.33,55.6,0.6,0.4167,0.25,0.4,0.0,8,0.0,1.0,0.3333,0.0,0.5,0.5,0.0,0.0,0.0,0.3333,1.0,1.0,0.0,1.0,0.3333,0.5,46,C-,0,High
STU1423,0.6333,63.33,43.97,0.9,0.6667,0.25,0.3,0.0,3,0.0,0.0,0.3333,0.5,1.0,1.0,0.5,1.0,1.0,0.6667,1.0,0.6667,0.5,1.0,0.3333,0.5,65,B,1,Low
STU1424,0.6333,63.33,46.87,0.7,0.5833,0.625,0.2667,0.0,2,0.0,0.0,0.3333,0.5,0.5,0.5,0.5,1.0,1.0,0.6667,1.0,0.6667,0.5,1.0,1.0,0.5,82,A,1,Low
STU1425,0.2667,26.67,60.33,0.3,0.25,0.25,0.3667,0.0,11,0.0,0.0,0.3333,0.0,1.0,0.0,0.5,0.0,0.0,0.6667,0.0,0.3333,0.0,0.0,0.0,0.5,32,E,0,High
STU1426,0.9667,96.67,38.03,1.0,1.0,0.875,0.0333,0.0,0,0.6667,1.0,0.6667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78,A-,1,Low
STU1427,0.4667,46.67,43.57,0.6,0.5,0.25,0.3,0.0,8,0.0,0.0,0.6667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6667,0.5,1.0,0.3333,1.0,49,C-,0,High
STU1428,0.8333,83.33,43.73,1.0,1.0,0.375,0.1667,0.0,1,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6667,0.5,1.0,0.6667,1.0,84,A,1,Low
STU1429,0.7667,76.67,41.9,0.8,0.8333,0.625,0.1667,0.0,1,0.0,1.0,0.6667,1.0,0.5,0.5,0.5,1.0,1.0,0.6667,0.0,1.0,0.5,1.0,1.0,1.0,69,B,1,Low
STU1430,0.5,50.0,42.83,0.9,0.3333,0.25,0.3333,0.0,5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.6667,1.0,0.3333,0.0,0.5,1.0,1.0,44,D+,0,High
